roles,companies,locations,experience,skills,Dates,PresentDate,salary
Hiring Fresher For HR Recruiter Training Program,Sigma Allied Services Pvt Ltd,Remote,0-1 Yrs,fresherTelecallingCallingKPOUS ProcessCSEInternational Call CenterDomestic BPO,3 Days Ago,23-11-2024,Not disclosed
Techno-Commercial Coordinator,Mantras2success Consultants,Ahmedabad,0-6 Yrs,Consultative salesClient satisfactionSales operationsAccount managementProject deliveryKey account managementTechno-commercialOperations,3 Days Ago,23-11-2024,Not disclosed
Hiring Now: HR Recruiter Roles Available - Only Freshers,HireWorks,Chennai,0-1 Yrs,Excellent Communication In EnglishHR RecruiterInterview CoordinationSourcing ProfilesScreeningExcellent Verbal And Written Communication Skillsanalyticalrecruitment,3 Days Ago,23-11-2024,2.25-2.5 Lacs PA
Team Leaders,Parul Interiors,Bengaluru,2-5 Yrs,Help DeskCustomer Servicedata analysiscustomer relationshipaccess controlsTelephony supportInformationAccess control,30+ Days Ago,23-11-2024,Not disclosed
Taxation Assistant - Income tax + GST+ Accounts + Audit,AUDITOR OFFICE (VIJAYAM ASSOCIATES),"Chennai, Mylapore",22 Nov - 01 Dec,Tax managementStatutory AuditGst ComplianceTallyTrust registrationGst noticeGst ReconciliationITR,3 Days Ago,23-11-2024,1.5-3.5 Lacs PA
Junior Associate AR,Guidehouse,"Chennai, Thiruvananthapuram",0-2 Yrs,UsageClaimsComplianceStaffingBillingHIPAAAccounts receivableJunior Associate,3 Days Ago,23-11-2024,Not disclosed
Master Mariner,Sea And Beyond,Gurugram,0-1 Yrs,Chemicalmarine superintendentMarine,3 Days Ago,23-11-2024,Not disclosed
Site Engineers,Parul Interiors,Bengaluru,2-5 Yrs,siteSite EngineerscivilengineeringengineerSite engineering,30+ Days Ago,23-11-2024,Not disclosed
Quantity Surveyor,Parul Interiors,Bengaluru,2-5 Yrs,QAQCQuantity SurveyorPurchase accountingQuality assuranceAccountingQuantitySurvey,30+ Days Ago,23-11-2024,Not disclosed
Junior Process Associate,Guidehouse,Thiruvananthapuram,0-2 Yrs,Junior Process AssociateChange managementDue diligenceUsageExcelStaffingTime managementAnalytical,3 Days Ago,23-11-2024,Not disclosed
Full Stack with Angular JS Developers,Dev Solutions,Bengaluru,1-5 Yrs,HibernateTomcatFront endWeb technologiesJavascriptJ2EeSpringEnd,30+ Days Ago,23-11-2024,Not disclosed
ASM ( Channel sales ),DC Consultants,Chennai,0-5 Yrs,Residential salesB2BDealer managementChannel salesSales forecastingYARNDistributor salesMarketing strategy,3 Days Ago,23-11-2024,Not disclosed
Third Engineer,Sea And Beyond,Chennai,0-1 Yrs,ExcelTechnical ExecutiveTechnical,3 Days Ago,23-11-2024,Not disclosed
Inside Sales Executive - Retail,Mantras2success Consultants,Ahmedabad,0-3 Yrs,OutboundSales coordinationRetail ExecutiveInside Sales ExecutiveCustomer interactionInside salesSalesCoordination,3 Days Ago,23-11-2024,Not disclosed
SENIOR GRAPHIC DESIGNER,The Art Brew Creative Company,Chennai,0-2 Yrs,GraphicsInterpersonal skillsGraphic designingLayout designQuality standardsIllustratoradobe creative suiteConceptualization,3 Days Ago,23-11-2024,Not disclosed
Veeva Consultant,Thoucentric,Bengaluru,3-6 Yrs,Supply chainBusiness analysisData modelingProject managementConsultingWorkflowLife sciencesTroubleshooting,30+ Days Ago,23-11-2024,Not disclosed
Oracle EBS Consultant,Thoucentric,Bengaluru,4-6 Yrs,Supply chainFixed assetsProject managementSMSCash managementOracleContinuous improvementAnalytics,30+ Days Ago,23-11-2024,Not disclosed
PHP Full Stack Developer Opening For Bangalore MNC,Augmatrixgo,Bengaluru,4-7 Yrs,jQueryFront endGITPostgresqlJavascriptPHPZendSQL,30+ Days Ago,23-11-2024,Not disclosed
Senior Engineers,STERLING ENGINEERING CONSULTANCY SERVICES,Bengaluru,8-13 Yrs,BuildingTrainingGroupAutoCADSeniorSteelBusiness Executive,30+ Days Ago,23-11-2024,Not disclosed
Urgent Hiring Voice/Non voice process Int Bpo / Mnc,Leading Client,"Noida, New Delhi, Gurugram",0-5 Yrs,voice processquality serviceCustomer ServiceMTIcustomer satisfactioncustomer careNon voiceNon voice process,4 Days Ago,23-11-2024,Not disclosed
Site Supervisor,Grey To Green Architecture,Ahmedabad(Gota +1),2-5 Yrs,Communication SkillsManagement SkillsConvincing PowerMail ManagementPower Point PresentationMS OfficeExcel Report PreparationLeadership Skills,7 Days Ago,23-11-2024,1.75-2.25 Lacs PA
Marketing Executive,Usha Armour,Bengaluru,1-3 Yrs,B2B MarketingCorporate marketingB2BPDFField marketingSales processResearchMarketing Executive,30+ Days Ago,23-11-2024,Not disclosed
Business Development Executive,Usha Armour,Bengaluru,1-3 Yrs,Cold callingData validationPDFBusiness Development ExecutiveData miningCallingDataCold,30+ Days Ago,23-11-2024,Not disclosed
Associate - Staffing,Artech India,Bengaluru,0-2 Yrs,joining formalitiesinterviewingdigital marketinghead huntingscreeningadministrationhrsdlinkedin,30+ Days Ago,23-11-2024,Not disclosed
Analyst SEO,Leading Client,Gurugram,0-1 Yrs,SEO analysiscontent development strategiesweb analyticsKeyword researchSEODevelopmentWeb technologiesContent,4 Days Ago,23-11-2024,Not disclosed
US Recruiter,Eteam Infoservices,Ahmedabad,1-6 Yrs,recruitingUS StaffingStaffingc2cus healthcareH1BUS IT Recruitmentw2,1 Day Ago,23-11-2024,Not disclosed
HR Recruiter | Talent Acquisition Specialist | Lead Recruiter,Hiring for Client and industry is IT Industry,"Noida, Ghaziabad",0-5 Yrs,IT Recruitmenttalent acquisitionPermanent RecruitmentContract RecruitmentHRTechnical RecruitmentRecruiterAcquisition,4 Days Ago,23-11-2024,Not disclosed
Pre Sales Executive,Sps Intrad,Bengaluru,1-2 Yrs,Pre Sales ExecutivePresalesSalesPre,30+ Days Ago,23-11-2024,Not disclosed
Team Lead - Title,The Einfach Group,Bengaluru,1-6 Yrs,TrainingManager Quality AssuranceComplianceTime managementTeam Leader Customer ServiceManager TechnologyCustomer serviceCustomer complaints,30+ Days Ago,23-11-2024,Not disclosed
Lead Auditor / Auditor,Integrated Quality Certification Pvt Ltd,Bengaluru,5-10 Yrs,Lead AuditorManagement systemsAuditingSystemManagement,30+ Days Ago,23-11-2024,Not disclosed
Digital Marketing Manager,Hellowork Technologies,Bengaluru,3-5 Yrs,Lead generationInternet technologiesSMMSocial mediaWordpressE-commerceSEMResearch,30+ Days Ago,23-11-2024,Not disclosed
UI UX Coding Graphics Designer,Irish Taylor amp;amp;amp; Co,Bengaluru,1-3 Yrs,GraphicsCodingIllustratorJavascriptPHPAnimationJSONPhotoshop,30+ Days Ago,23-11-2024,Not disclosed
Tax Manager,AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,8-10 Yrs,US GAAPSenior managementLitigationProject managementTransfer pricingpricing strategyHeavy equipmentTaxation,30+ Days Ago,23-11-2024,Not disclosed
Senior Technical Writer,Innovatia,Bengaluru,7-12 Yrs,NetworkingTechnical writingXMLCMSAgileTelecommunicationmadcap flareBusiness solutions,30+ Days Ago,23-11-2024,Not disclosed
Software Engineer ( Python Data Science),Talent Folks,Bengaluru,2-5 Yrs,data sciencesparkHadoopCloudProgrammingManagementbig dataOperations,30+ Days Ago,23-11-2024,Not disclosed
Technical Expert,Integrated Quality Certification Pvt Ltd,Bengaluru,2-6 Yrs,Technical ExpertTechnical,30+ Days Ago,23-11-2024,Not disclosed
Project Manager IT Technical,Pioneer E Solutions,Bengaluru,10-12 Yrs,IT Project ManagerTomcatLinuxnginxWANLANHTTPRHEL,30+ Days Ago,23-11-2024,Not disclosed
Sr. Software Engineer (DevOps Automation),Talent Folks,Bengaluru,4-8 Yrs,UnixAutomationLinuxGCPCloudSoftware development life cyclebig dataOperations,30+ Days Ago,23-11-2024,Not disclosed
System Administrator,Pioneer E Solutions,Bengaluru,3-8 Yrs,FTPLinuxWANShell scriptingLANDNSHTTPTroubleshooting,30+ Days Ago,23-11-2024,Not disclosed
Data Entry Operator,Transparent Business Consultants,Palakkad,0-3 Yrs,office equipmentcomputer operatingclerical workback officereceptionist activitiesoffice assistancedata entry operationexcel,4 Days Ago,23-11-2024,Not disclosed
Chartered Accountant,Warma Periwal Associates,Nagpur,19 Nov - 28 Nov,Communication SkillsAnalytical SkillsProblem SolvingEnglish LanguageAnalyticalEnglishAnalytical SkillAnalytics,4 Days Ago,23-11-2024,3.5-6 Lacs PA
Executive Assistant,Leading Client,Gurugram,0-3 Yrs,Administrative supporttravel arrangementsadministrationhotelproblem solvingdiary managementManagementExecutive support,4 Days Ago,23-11-2024,Not disclosed
Intern Marker research (Fresher Graduate),Evoke HR Solutions,Ahmedabad,0-2 Yrs,Market ResearchSecondary ResearchCompany AnalysisMarket AnalysisResearchSecondaryAnalysisCompany,4 Days Ago,23-11-2024,"50,000-1.25 Lacs PA"
Customer Service Executive,Safe Ledger,Gurugram,0-3 Yrs,Customer CarecustCustomer service,4 Days Ago,23-11-2024,Not disclosed
"Chartered Accountant For Audit & Tax, Sal upto 8lpa",acounts/audit firm,Chennai,0-3 Yrs,Statutory AuditInternal AuditAudit ComplianceExternal AuditChartered AccountantQualified CAaccounts managertax management,4 Days Ago,23-11-2024,4-9 Lacs PA
HR IT Recruiter,Cynosure Corporate Solutions,Chennai(Ekkaduthangal),0-1 Yrs,ScreeningSourcingIT RecruiterATSEnd-To-End RecruitmentNegotiation skillsEnd To End RecruitmentNegotiation,4 Days Ago,23-11-2024,Not disclosed
Corporate HR Recruiter - Onsite - Noida,ACRO HR Solution Pvt. Ltd.,Noida,0-2 Yrs,communication skillsRecruitmentTalent AcquisitionTeam SkillsRecruitment Life CycleEnd To End RecruitmentHiringRecruitment Selection,4 Days Ago,23-11-2024,Not disclosed
Exclusive Walk-In For Process Associate ( Email Support ),Datamark Bpo Service,Chennai(Ambattur Industrial Estate),24 Nov - 25 Nov,Written And Oral CommunicationOral CommunicationEmailOral CommunicationCommunication skillsProcessEmail supportWriting,1 Day Ago,23-11-2024,1.75-2 Lacs PA
Sales Executive,Decorpot,"Ghaziabad, Gurugram",0-4 Yrs,Communication SkillsCustomer RelationshipCustomer HandlingSales SupportInside SalesClient SatisfactionClientSales,4 Days Ago,23-11-2024,3.25-4.25 Lacs PA
Internship ( Interior Designing),Skandhanshi Infra Projects,Kurnool,0-1 Yrs,Google sketchupAUTO CADv raydesign developmentMaterial ResearchProduct ResearchInterior designingDesign,4 Days Ago,23-11-2024,Not disclosed
HR Intern/ Fresher,SUNWELLS OXYGEN INDIA Pvt Ltd,Chennai(Alandur),0-1 Yrs,Recruitment,4 Days Ago,23-11-2024,1.5-1.75 Lacs PA
Urgent hiring For chat/voice process both For freshers and experience.,Leading Client,"Noida, New Delhi, Gurugram",0-2 Yrs,chattingrecord managementcustomer satisfactioncustomer servicecustomer careCRMVoiceVoice process,4 Days Ago,23-11-2024,Not disclosed
Required freshers & Experienced Candidates For Chat & Voice Process,Leading Client,"Noida, New Delhi, Gurugram",0-2 Yrs,Voice ProcessChattinghiringrecruitmentCRMcommunication skillsChatVoice,4 Days Ago,23-11-2024,Not disclosed
Hr Fresher,AK Placement,Ludhiana,0-5 Yrs,RecruitmentBackofficeBPOhr recruiterhiringStaffingHuman Resource ManagementKPO,4 Days Ago,23-11-2024,1.25-2 Lacs PA
"Front office /Receptionist in Service Based Company In Sec74, Gurgaon",Capital Placement Services,Gurugram,2-7 Yrs,ReceptionistFront Office ExecutiveGuest HandlingGURGAONFront DeskFront OfficeGood EnglishReceptionist Activities,4 Days Ago,23-11-2024,2.5-3.5 Lacs PA
CA (Inter)/ B.COM For Internal Audit with 0 To 3 years Experience,S K Agrawal Co,"Kolkata(Tollygunge +3), Howrah",0-3 Yrs,Internal AuditAuditingCaInter,4 Days Ago,23-11-2024,1.25-2.5 Lacs PA
Assistant Accountant / Accountant,Saurabh Softsourcing,Ahmedabad,0-5 Yrs,Balance Sheet FinalisationAustralian AccountingXeroFinalisationTDSAccounts FinalisationAccountingBalance Sheet,4 Days Ago,23-11-2024,Not disclosed
JUNIOR ENGINEER,Trustegic,Kolkata,0-3 Yrs,quality controlmechanical engineeringproductionmaintenance engineeringengineeringautocadkaizenmanpower handling,4 Days Ago,23-11-2024,Not disclosed
Motion Graphic Designer,Manpowergroup,Gurugram,4-9 Yrs,3D AnimationMotion DesigningMotion GraphicsIllustratorAnimationAdobe After EffectsGraphic DesigningMotion,4 Days Ago,23-11-2024,7.2-11.4 Lacs PA
Graphic Designer,KarmYog for 21st Century,"Hybrid - Kolkata(Chinar Park +4), Bardhaman(Bardhaman)",0-5 Yrs,Marketing CollateralsAdobe After EffectsGraphic DesigningVideo EditingPostersAdobe PremiereInfographicsNewsletters,4 Days Ago,23-11-2024,"50,000-1.75 Lacs PA"
HR Recruiter,Elite Consultants,Thane,0-3 Yrs,RecruitmentHuman Resource ManagementEngineering ConsultancyHRTalent ManagementRecruitment ManagementJob PostingTechnical Recruitment,1 Day Ago,23-11-2024,Not disclosed
HR Executive,Belhem Hospitality,Bengaluru,1-6 Yrs,SANPayrollCRM ExecutivePDFHR ExecutiveMINEmployee engagementSMS,30+ Days Ago,23-11-2024,Not disclosed
Business Development & Sales executive,George Bernard Consulting,Bengaluru,1-3 Yrs,Sales strategyBusiness planningManager TechnologyUPSStaff augmentationCustomer serviceSales ExecutiveManagement,30+ Days Ago,23-11-2024,Not disclosed
Associate- Indirect Tax,UJA Global Advisory,Gurugram,3-5 Yrs,gst noticesGst FilingGSTGst AuditIndirect TaxationService TaxGst ComplianceIndirect Tax Compliance,2 Days Ago,23-11-2024,Not disclosed
L1/L2 Support Associate,Sustainext Digital,Bengaluru,1-3 Yrs,TicketingComputer hardwareConsultingAccount managementWindowsTroubleshootingMS OfficeAnalytics,30+ Days Ago,23-11-2024,Not disclosed
Operation Executive,Caliber Hunt - A Candidate Portal,Bengaluru,1-5 Yrs,ConstructionCapital budgetingOperation ExecutiveManagementOperationsMonitoringBudgeting,30+ Days Ago,23-11-2024,Not disclosed
Freelance Business Development & Sales Consultant,George Bernard Consulting,Bengaluru,1-3 Yrs,Sales strategySalesBusiness planningManager TechnologyUPSStaff augmentationCustomer serviceManagement,30+ Days Ago,23-11-2024,Not disclosed
"BUMA, CMC/ CDMO Services, Biopharma",Commissum,Bengaluru,18-19 Yrs,Relationship managementOrganic chemistryPerformance managementCustomer satisfactionPharmaFinanceOutsourcingTechno-commercial,30+ Days Ago,23-11-2024,Not disclosed
Sales Executives,Litehires Global,Bengaluru,2-5 Yrs,Cold callingCorporate ExecutiveSalesCapNetworkingBusiness managementSales ExecutiveManagement,30+ Days Ago,23-11-2024,Not disclosed
Sr Medical Advisor,Resmera Solutions Pvt Ltd,Bengaluru,3-5 Yrs,Product promotionPromotional strategiesProduct positioningMedical AdvisorPromotionalPromotionsMedicalSR,30+ Days Ago,23-11-2024,Not disclosed
"Science Teacher : Physics , Chemistry , Biology , Maths",Dev Solutions,Bengaluru,5-10 Yrs,WebmethodsChemistryBiologyTeachingPhysicsScience teachingScienceMathematics,30+ Days Ago,23-11-2024,Not disclosed
Senior Electronics Engineer Energy Engineering,Augusta Infotech,Bengaluru,5-10 Yrs,Product managementSAPSimulationRFReverse engineeringElectronicsEngineering ManagerPCB designing,30+ Days Ago,23-11-2024,Not disclosed
UI/UX Designer,Sustainext Digital,Bengaluru,4-5 Yrs,GraphicsSANIllustratorCodingConsultingInteraction designHTMLPhotoshop,30+ Days Ago,23-11-2024,Not disclosed
Windows Application Developer,Er Consulting,Bengaluru,3-10 Yrs,C++VC++OOADWindows applicationMFCDevelopmentApplicationWindows Application Development,30+ Days Ago,23-11-2024,Not disclosed
Mobile Architect,Resmera Solutions Pvt Ltd,Bengaluru,10-12 Yrs,Solution architectureArchitectArchitectural designDesign developmentTechnical architectureIOSAndroidTechnical,30+ Days Ago,23-11-2024,Not disclosed
Java Developer,Resmera Solutions Pvt Ltd,Bengaluru,4-8 Yrs,HibernateCore JavaJava web servicesJavascriptSpringJava DevelopmentWeb servicesJavas,30+ Days Ago,23-11-2024,Not disclosed
Senior Backend Developer,Sustainext Digital,Bengaluru,7-10 Yrs,AutomationLinuxData modelingCodingDebuggingWindowsSQLCRM,30+ Days Ago,23-11-2024,Not disclosed
Infrastructure / DevOps Manager,Sustainext Digital,Bengaluru,7-10 Yrs,AutomationConfiguration managementConsultingDNSTroubleshootingDHCPAnalyticsCRM,30+ Days Ago,23-11-2024,Not disclosed
SAP SD Pricing Expert,Thoucentric,Bengaluru,6-11 Yrs,Supply chainBusiness processSAP SDProject managementConsultingWorkflowSales processTroubleshooting,30+ Days Ago,23-11-2024,Not disclosed
Back Office Executive,INSTINCT,Kolkata(Ruby Park +2),0-4 Yrs,ENGLISH COMMUNICATIONADVANCE EXCELData EntryBack OfficeBackend OperationsOperationsCommunication skillsAdvanced Excel,4 Days Ago,23-11-2024,1.25-2 Lacs PA
HR Executive- Team Leader-HR & HR Manager,Group Career Shaper,"Gandhinagar, Ahmedabad(Science City +3)",0-5 Yrs,HRBPO HiringNon IT RecruitmentLateral HiringInternSourcingbulk hiringJob Posting,5 Days Ago,23-11-2024,1-3 Lacs PA
Field Officer,Akmv Consultants,Gurugram,0-3 Yrs,ComplianceField ExecutiveManagementField,5 Days Ago,23-11-2024,Not disclosed
COS VAS Integrator,Transtrack Aeroservices,Bengaluru,4-8 Yrs,TelecomBssService provisioningLinuxNetworkingAnalyticalDebuggingAgile,30+ Days Ago,23-11-2024,Not disclosed
Master Mariner,Sea And Beyond,Chennai,0-3 Yrs,Chemicalmarine superintendentMarine,5 Days Ago,23-11-2024,Not disclosed
"Purchase Manager For Interiors & Architecture in Sector 46,Gurgaon",Capital Placement Services,"Gurugram, Delhi / NCR",8-13 Yrs,ProcurementPurchaseArchitectureConstruction MaterialBuilding ConstructionVendor ManagementInteriorsReal Estate Construction,5 Days Ago,23-11-2024,6.5-8.5 Lacs PA
Business Development Manager,Deep Associates,"Bareilly, Kanpur, Lucknow",0-3 Yrs,Communication SkillsBusiness DevelopmentBusiness development managementManagementDevelopment,5 Days Ago,23-11-2024,"50,000 PA"
Mobile Application Developer - IOS & Android,Transtrack Aeroservices,Bengaluru,4-9 Yrs,Business processAnalytical skillsLoansBusiness AnalystAgile scrumBusiness analysisdata manipulationJIRA,30+ Days Ago,23-11-2024,Not disclosed
business development executive,Poonik Technology Pvt.Ltd,Bengaluru,3-5 Yrs,Computer scienceCold callingEnglishTarget achievementMarket researchBusiness Development ExecutiveService salesSoftware,30+ Days Ago,23-11-2024,Not disclosed
Jr IT Recruiter/Sr.IT Recruiter,mspring infotech,Bengaluru,3-8 Yrs,MINStaffingTalent Acquisition ExecutiveConsultancyOutsourcingIT recruitmentIT ExecutiveRecruitment,30+ Days Ago,23-11-2024,Not disclosed
AI & GENAI Engineer,Puresoftware,Gurugram,0-3 Yrs,deep learningsecurity complianceVersion controlNoSQLPostgresqlDjangoMySQLMachine learning,5 Days Ago,23-11-2024,Not disclosed
Performance Test Engineer,Transtrack Aeroservices,Bengaluru,4-9 Yrs,JavaAutomationWeb technologiesTest managementPerformance testingAgileStaff augmentationJIRA,30+ Days Ago,23-11-2024,Not disclosed
Product Support Engineer,Veeva Systems,Hyderabad,3-8 Yrs,Product managementSANHealth insuranceApplication supportContent managementHealthcareLife sciencesdata integrity,30+ Days Ago,23-11-2024,Not disclosed
system administrator,SPEED Consulting Pvt Ltd,Bengaluru,4-6 Yrs,UnixVSAMJCLIISLinuxLDAPCognosSNMP,30+ Days Ago,23-11-2024,Not disclosed
PEGA Developer,Transtrack Aeroservices,Bengaluru,4-9 Yrs,Solution architecturePRPCDue diligenceCodingHTMLPegaBusiness process managementTechnical architecture,30+ Days Ago,23-11-2024,Not disclosed
Sr Developer (Unilab),Transtrack Aeroservices,Bengaluru,7-10 Yrs,Computer scienceHome appliancesAgileVisual StudioSQL Server reporting servicesmicrosoftJIRASQL scripting,30+ Days Ago,23-11-2024,Not disclosed
sharepoint developer.,Poonik Technology Pvt.Ltd,Bengaluru,5-10 Yrs,LINQPublishingWeb technologiesADO.NetWorkflowDeploymentBoxWCF,30+ Days Ago,23-11-2024,Not disclosed
Mobile Application Developer - IOS & Android,Transtrack Aeroservices,Bengaluru,7-10 Yrs,AutomationAutomation testingGITAgileProgrammingUnit testingios developmentIOS,30+ Days Ago,23-11-2024,Not disclosed
ALM ToolChain Developer,Transtrack Aeroservices,Bengaluru,5-7 Yrs,Computer scienceHome appliancesSANGITLDAPOracleApacheInformation technology,30+ Days Ago,23-11-2024,Not disclosed
Senior Software Engineer,Commissum,Bengaluru,5-8 Yrs,Computer scienceObject oriented designSOAPerformance managementUMLDebuggingAgileScrum,30+ Days Ago,23-11-2024,Not disclosed
Retail Expansion Manager,Belhem Hospitality,Bengaluru,8-13 Yrs,SANRetailDue diligenceUsageHead Business DevelopmentSales planningSOCSMS,30+ Days Ago,23-11-2024,Not disclosed
EXECUTIVE SCM,Maier Vidorno,Bengaluru,2-3 Yrs,Service taxInterpersonal skillsWarehouseSalesAssistant Manager SCMAccountingExecutive SCMOperations,30+ Days Ago,23-11-2024,Not disclosed
Project Manager in civil & architect company in Gurgaon/ FarukhNagar,Capital Placement Services,"Gurgaon/ Gurugram, Delhi / NCR, FarukhNagar",10-20 Yrs,Hotel ProjectsGurgaonInteriorProjectInterior DesigningSketchupHospitalityInterior Architecture,5 Days Ago,23-11-2024,10-15 Lacs PA
Interior Designer,Voomet Interiors,Bengaluru,1-3 Yrs,Communication SkillsInterior Architectureinterior skillsSales ProcessInterior DesigningLead GenerationSales OperationsSales Lead Generation,26 Days Ago,23-11-2024,3-4.25 Lacs PA
Experienced Consultant,BDO Chartered Accountants & Advisors,Remote,0-4 Yrs,VATIndirect TaxationTaxationIndirectConsulting,5 Days Ago,23-11-2024,Not disclosed
"Chartered Accountant - Sector 74,Gurgaon",Capital Placement Services,"Gurugram, Delhi / NCR",3-8 Yrs,gurgaonTDS ReturnGst ReturnChartered AccountantCAFinalisationVATAccount head,5 Days Ago,23-11-2024,10-15 Lacs PA
Marketing Coordinator,Engaged Strategy,Bengaluru,2-4 Yrs,Career developmentGoogle AnalyticsIllustratorAnalyticalWordpressMarketing CoordinatorAdobeAnalytics,30+ Days Ago,23-11-2024,Not disclosed
Marketing Executive,Engaged Strategy,Bengaluru,1-3 Yrs,Career developmentGoogle AnalyticsData managementIllustratorWordpressDesign managementAdobeMarketing Executive,30+ Days Ago,23-11-2024,Not disclosed
Senior Quality Analyst,Regalix,Bengaluru,2-6 Yrs,Change managementManager Quality AssuranceOperational excellenceData managementSenior Quality AnalystAccount managementService qualityAnalytics,30+ Days Ago,23-11-2024,Not disclosed
Backend Developer,Talent Anywhere,Bengaluru,1-4 Yrs,GitNode . JsData MigrationData ProtectionBackend DeveloperPostgresqlBack - End ProgrammingData,30+ Days Ago,23-11-2024,Not disclosed
Business Development Executive- Female Pref.(only For Ahmedabad People,Meru Accounting,Ahmedabad,0-5 Yrs,Presentation SkillsCommunication SkillsBusiness Development ManagementInterpersonal CommunicationBdeSelling SkillsBusiness Communication SkillsConvincing Power,5 Days Ago,23-11-2024,Not disclosed
Operations Manager,GKM Global Services,Coimbatore,5-9 Yrs,Operations Managementaccounts managerOperationsManagementAccount managementAccounting,5 Days Ago,23-11-2024,Not disclosed
Business Analyst,Highpoints Technologies India,Bengaluru,2-5 Yrs,SQL queriesBusiness AnalystOracle SQLDirector OperationsData collectionData processingOracle business intelligenceOracle Sales,30+ Days Ago,23-11-2024,Not disclosed
STIMULATION ENGINEER,Maier Vidorno,Bengaluru,2-4 Yrs,AbaqusSimulationdata scienceAnsysProgrammingFinite element analysisSimulinkMATLAB,30+ Days Ago,23-11-2024,Not disclosed
MANAGER CIVIL / STRUCTURAL,Beeje Consulting,Bengaluru,8-10 Yrs,CivilConstructionManager CivilArchitectureIndustrial projectsBusiness ExecutiveManagementCivil management,30+ Days Ago,23-11-2024,Not disclosed
Regional Manager - Retail,Belhem Hospitality,Bengaluru,8-10 Yrs,SANUsageHead Business DevelopmentSales strategySOCSMSCorporate salesMonitoring,30+ Days Ago,23-11-2024,Not disclosed
Manager ? Corporate Sales,MMC Group,"Kochi, Madurai, Visakhapatnam, Salem, Trichy, Coimbatore, Bengaluru, Trivandrum",4-6 Yrs,TelecomCorporate relationsSalesTelecom salesCorporateRelationshipCorporate RelationCorporate sales,30+ Days Ago,23-11-2024,Not disclosed
Dot Net with Angular,Gforce Consulting Solutions,Bengaluru,3-7 Yrs,Javascript.NetInformation technologyAngularDoTTechnologyNet With Angular,30+ Days Ago,23-11-2024,Not disclosed
"Front End Developers @MNC, Banglore",Vadvice Consulting Services,Bengaluru,4-8 Yrs,cssui developmentvue.jsbootstrapajaxjqueryelastic searchreact.js,30+ Days Ago,23-11-2024,Not disclosed
Senior / Software Engineering Manager,People Gamut,Bengaluru,11-16 Yrs,CloudManagementAWSPythonEngineeringSoftware engineeringEngineering managementSoftware,30+ Days Ago,23-11-2024,Not disclosed
Part Time Data Entry - Work from Home,Zazrow Corporation,Remote,0-5 Yrs,EnglishPartTimePart timeData entryData,6 Days Ago,23-11-2024,"50,000-60,000 PA"
Personal Banker / NRI Banking,HR Consultancy Bangalore,Bengaluru,2-7 Yrs,technical supportproblem solving skillsanalyticalnriservicepunjabibusiness developmentnetworking,30+ Days Ago,23-11-2024,Not disclosed
Junior Quantity Surveyor,PM Group,Bengaluru,1-2 Yrs,Interpersonal skillsQuantity surveyingCost estimationLife sciencesBusiness strategyICTManagementConstruction management,30+ Days Ago,23-11-2024,Not disclosed
HR Manager,Floraison Strategic Consulting,Bengaluru,1-6 Yrs,Change managementStaffingHRRecruitmentHrsdChangeHuman resource managementManagement,30+ Days Ago,23-11-2024,Not disclosed
Trade and Customs Analyst,AARNA HR SOLUTIONS PVT. LTD.,Bengaluru,1-3 Yrs,saplegal complianceproduct managementprocurementcustomsclaimslogisticsproblem solving,30+ Days Ago,23-11-2024,Not disclosed
Field Sales Executive,Upvan enterprise,Vadodara,0-1 Yrs,Field MarketingSales executive activitiesSalesMarketingField salesField,11 Days Ago,23-11-2024,1.25-2 Lacs PA
Executive Finance & Accounts,Floraison Strategic Consulting,Bengaluru,3-8 Yrs,AccountingConsultingCorporateBook KeepingCommerceFinance ExecutiveIndirect taxationIndirect,30+ Days Ago,23-11-2024,Not disclosed
Manager Business Growth,Acara Solutions India Private Limited,"Chennai, Bengaluru",4-6 Yrs,Lead GenerationClient AcquisitionBusiness DevelopmentBusiness development ExecutiveSales And Business Developmentgenerating business leadsGlobal SalesCold Calling,22 Days Ago,23-11-2024,Not disclosed
Manager Finance & Accounts,Floraison Strategic Consulting,Bengaluru,2-7 Yrs,AccountingConsultingCorporateBook KeepingIndirect taxationFinancial managementTaxationIndirect,30+ Days Ago,23-11-2024,Not disclosed
Team Lead - Operations,Regalix,Bengaluru,2-6 Yrs,Lead generationCareer developmentPerformance managementSocial mediaSales processMicrosoft DynamicsRevenue generationPerformance improvement,30+ Days Ago,23-11-2024,Not disclosed
Software Engineer,Commissum,Bengaluru,2-3 Yrs,NUnitAgileEntity frameworkWCFUnit testingWPFTroubleshootingRelease management,30+ Days Ago,23-11-2024,Not disclosed
Software Engineer Front End Developer,Virtue Sources,Bengaluru,4-7 Yrs,Project developmentFront endScalabilityCodingDebuggingJavascriptProgrammingSDLC,30+ Days Ago,23-11-2024,Not disclosed
Senior Software Engineer,Commissum,Bengaluru,2-7 Yrs,Relationship managementMS SQLLINQUMLAnalyticalHealthcareWindowsTroubleshooting,30+ Days Ago,23-11-2024,Not disclosed
Senior Software Engineer,Commissum,Bengaluru,2-7 Yrs,Relationship managementInterpersonal skillsFront endAgile scrumUMLAnalyticalHTMLWindows,30+ Days Ago,23-11-2024,Not disclosed
