roles,companies,locations,experience,skills,Dates,PresentDate,salary
Application Developer,Accenture,Pune,3-8 Yrs,c++software developmentdatabase managementjavaptcpythonproject managementc,4 Days Ago,23-11-2024,Not disclosed
Service Management Lead,Accenture,Pune,7-12 Yrs,network securitynetworking protocolsenterprise network operationsfirewall managementtroubleshootingswitchingservice managementnetworking,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,5-10 Yrs,application developmentsqlredhatsoftware engineeringhiveubunturedhat linux,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-7 Yrs,sapperformance tuningrecoverydatabase administrationsap basis administrationoraclesap securitybusiness analysis,4 Days Ago,23-11-2024,Not disclosed
Application Tech Support Practitioner,Accenture,Pune,7-11 Yrs,mplsvxlankvmsdnnfvswitchingeigrpbgp,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-5 Yrs,sap fisap cosap co managementmanagement accountingsap mmsapsap sdperformance appraisal,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-7 Yrs,software developmentkanban.netscrumagilec#microsoft technologiesmicrosoft azure,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,2-7 Yrs,ab initiosvnsql serversoftware development life cycleagile methodologypythonoracleversion control,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,sapinformation technologywarehouse management systemsap warehouse managementsoftware engineeringwarehouse operationslogisticsapplication development,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-7 Yrs,unit testingsap s hanasap abap developmentdebuggingsap hanac#csssap,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-5 Yrs,software developmentecmjavascriptdatabase managementhtmlc#restcss,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,12-17 Yrs,software developmentconfiguration managementsiemens teamcenterproject deliveryagileteamcenteritkproject management,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,5-10 Yrs,sapsap business bydesignsap ppsap mmproduction planningenterprise structurelsmwsap sd,4 Days Ago,23-11-2024,Not disclosed
Deployment Lead,Accenture,Pune,5-9 Yrs,tosca testsuitetechnology integrationfunctional test planningprocess executionbusiness architectureproject managementsoftware testingautomation testing,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-5 Yrs,spring bootjavagitsoftware engineeringagilecsspythonc++,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-5 Yrs,visualforceschedule apextriggersvf componentscustomization apexrestcssdata validation,4 Days Ago,23-11-2024,Not disclosed
V+ Business Analyst,Capgemini,Pune,2-4 Yrs,Business AnalysisVisionPLUSconsumer financecustomer managementproduct configurationdata migrationSDLCData,4 Days Ago,23-11-2024,Not disclosed
Angular Developer,Capgemini,Pune,3-6 Yrs,Angular DevelopmentJenkinsGitHTML5JavaScriptEclipse IDEGradleJira,4 Days Ago,23-11-2024,Not disclosed
BA -Cards,Capgemini,Pune,3-6 Yrs,Business AnalysisBRDFSDUser StoriesBusiness Requirementsystem impact analysisRequirementsSystem,4 Days Ago,23-11-2024,Not disclosed
Senior Site Reliability Engineer,Red Hat,Pune,5-7 Yrs,Red Hat Enterprise LinuxGolangJavaC++AzureCGCPAWS,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,csshtmljavascriptsap fiorisapui5web servicesxs-odatabootstrap,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,data servicesconfiguringmicrosoft azurejavascriptapplication developmentc#csspython,4 Days Ago,23-11-2024,Not disclosed
Service Management Lead,Accenture,Pune,5-10 Yrs,network securityitil frameworkenterprise network operationstroubleshootingnetwork operationsservice managementnetworkingproblem management,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,sapeclipsesapui5sap abapsap hanarestcssjavascript,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,workflow analysisjavaxmlj2eesap abaparchitectingcssweb services,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,visualforcecsssalesforce lightninggitsalesforce integrationsoftware testingversion controljavascript,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,5-9 Yrs,javascriptspring bootreact.jsmachine learning algorithmsstatisticspythonc++css,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-7 Yrs,software developmentsvnsqljavacobolmainframesrestc++,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,3-8 Yrs,sap c4c sdksoftware developmentpdisap c4csap cloudsapadobe formssap sd,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,3-8 Yrs,csshtmlweb developmentjavascriptangularweb servicesado.netvue.js,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,5-8 Yrs,restreduxcssjavascriptreact.jsc#project managementback office operations,4 Days Ago,23-11-2024,Not disclosed
Quality Engineer (Tester),Accenture,Pune,3-5 Yrs,software testingappiumautomation testingjavatesting methodologiespythonregression testingdefect tracking,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,5-10 Yrs,sqljavasoftware engineeringsvncobolado.netautocadjquery,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-7 Yrs,software developmentecmjavascriptdatabase managementhtmlc#restcss,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-5 Yrs,csstriggerssalesforcesalesforce integrationweb developmentrestvisualforceweb services,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,12-16 Yrs,cssjavascriptreact.jsnode.jsweb developmentrestreduxsoftware development,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,5-7 Yrs,connectorscloud integrationsappivotal methodologyapi managementmail serveradapterssoftware development,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,5-10 Yrs,javascriptspring bootreact.jsmachine learning algorithmsstatisticspythonc++css,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-5 Yrs,sapsap ewmsap wmtroubleshootingabapapplication designwarehouse managementapplication development,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-5 Yrs,data servicesdeployment processmicrosoft azureapplication developmentsoftware engineeringc#apache tomcatchange management,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,5-10 Yrs,ncinosoftware development life cycleproject deliveryagilesdlcvisualforcesfdcmanual testing,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-5 Yrs,software developmentsapperformance tuningsap abap developmentsap abaporaclesoftware testingweb services,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,csssoftware developmentoracle e-business suitesqlsiebel open uioracleunit testingeai,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,5-10 Yrs,salesforce platformdata managementsalesforce security modelsalesforcetechnical architecturevisualforceoracleteam management,4 Days Ago,23-11-2024,Not disclosed
Business Architect,Accenture,Pune,3-7 Yrs,business process modelingbusiness analysisbusiness requirement analysisagilebusiness architecturepega prpcproject managementtogaf,4 Days Ago,23-11-2024,Not disclosed
Business Function Implement Practitioner,Accenture,Pune,5-7 Yrs,salesforce lightningsalesforcesalesforce crmworkflow analysissalesforce service cloudvisualforcesfdcbusiness analysis,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,2-6 Yrs,csssoftware developmentms dynamics crmmicrosoft dynamics crm technicalcrmc#pluginsbootstrap,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,7-12 Yrs,software developmentsite developmentadobe marketing cloudadobe experience managementjavacssadobe analyticsadobe,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,2-7 Yrs,ms dynamics crmdebuggingcrmmicrosoft dynamicsapplication developmentcssweb servicesapplication design,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,7-9 Yrs,sapsoftware developmentsap crmbillingdatabase managementpythonproject managementsoftware testing,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,5-9 Yrs,ms dynamics crmpower platformmicrosoft dynamicsmicrosoft azurecrmc#asp.net mvccss,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,2-7 Yrs,oracle core hroracle hcm cloudsoftware development life cycledata modelingagile methodologycloud core hrsoftware developmentunit testing,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,5-10 Yrs,net fullstackinformatica powercenterdatabase designsoftware engineeringdatabase design and developmentc#cssasp.net mvc,4 Days Ago,23-11-2024,Not disclosed
Application Designer,Accenture,Pune,3-8 Yrs,oracleepbcsunit testingbudgetingfinancial planningproject managementpythonessbase,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,7-10 Yrs,microsoft azuredatabase designsoftware engineeringnet architectureawsc#sql developmentoracle,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-5 Yrs,microsoft power biinformation technologydata warehousingdatabase designdata warehousing conceptsdbmssql serverqlikview,4 Days Ago,23-11-2024,Not disclosed
Security Architect,Accenture,Pune,3-7 Yrs,cloud securityaccess managementnistiamsaviyntsecurity assessmentsecurity frameworkidentity access management,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-5 Yrs,cloud core hroracle core hroracle hcmoracle hcm cloudtroubleshootingoracle payrollbi publisheroracle,4 Days Ago,23-11-2024,Not disclosed
Application Designer,Accenture,Pune,5-10 Yrs,project managementoracleepbcsbudgetingfinancial planningpythonessbaseapplication design,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,5-9 Yrs,microsoft bot frameworksoftware developmentsoftware testingazure paasartificial intelligencekubernetespythonmicrosoft azure,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,3-7 Yrs,software developmentms dynamics crmsolution designmicrosoft dynamics crm technicalcrmc#ms crm dynamicsweb services,4 Days Ago,23-11-2024,Not disclosed
Responsible AI Advisor,Accenture,Pune,5-10 Yrs,management consultingbusiness analyticsmachine learningartificial intelligencedata sciencerisk managementpythonproject management,4 Days Ago,23-11-2024,Not disclosed
Quality Engineering Lead (Test Lead),Accenture,Pune,5-9 Yrs,tosca testsuitepresentation skillsfacilitationtroubleshootingtesting methodologiestoscabddsap,4 Days Ago,23-11-2024,Not disclosed
Security Architect,Accenture,Pune,5-9 Yrs,cyberarksiemidentity access managementactive directorysecurity engineeringthreat analysiscloud securitycyber security,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-5 Yrs,htmlsoftware developmentjavascriptagilemendixcssbootstrapjquery,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,7-12 Yrs,csssoftware developmentsqlagile development methodologymendixc#web servicesversion control,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,software developmentjavascriptsqldatabase managementhtmlc#csspython,4 Days Ago,23-11-2024,Not disclosed
Business Analyst - Cards,Capgemini,Pune,3-5 Yrs,Business Analysisconsumer financeVisionPluscredit cardsproblem analysisdata migrationCreditConsumer,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,2-5 Yrs,load runnerperformance testingfacilitationapplication developmentmicrofocusdbmsibm utilitiesims db,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,javascriptapplication developmentsqlgithtmlc#restcss,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-5 Yrs,distributionsap presalessap financial accountingtroubleshootingsap mmficoaccounts receivableaccounts payable,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,continuous integrationjavagitj2eesoftware testingcssweb servicescucumber,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,5-7 Yrs,machine learningsql servermachine learning algorithmsstatisticsdata mungingpythondata analysisnatural language processing,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,salesforce platformsalesforce lightningapplication developmentsales force developmentsalesforcerestvisualforcesoql,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,7-11 Yrs,data servicesapplication designmicrosoft azuredatabase designconcept developmentc#pythonasp.net mvc,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,restsql queriesspring bootgitjavaversion controlunit testinghibernate,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,salesforce lightningapexsalesforcesoftware development life cycledesign patternsc#visualforcerest,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,2-7 Yrs,software developmentsap abap developmentsap hanasap abapabapsaporaclesoftware testing,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,2-4 Yrs,visualforcesalesforce platformsalesforce lightningunit testingsoftware development life cycleweb servicesjavascriptapplication development,4 Days Ago,23-11-2024,Not disclosed
Application Designer,Accenture,Pune,5-10 Yrs,sapdata managementsoftware developmentagiledevice managementsap isuproject managementsoftware testing,4 Days Ago,23-11-2024,Not disclosed
Business Architect,Accenture,Pune,7-11 Yrs,paymentsglobal payplusfusionbusiness requirement analysisscrumproject managementconfluenceoracle,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,7-11 Yrs,application designsalesforce lightningapplication developmentsales force developmentsalesforcerestvisualforcecss,4 Days Ago,23-11-2024,Not disclosed
Application Support Engineer,Accenture,Pune,5-10 Yrs,epicsystem supporttechnical supportapplication supporttroubleshootinghipaaus healthcarebusiness analysis,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,sapsoftware developmentretailsap s hanaagilerestcssproject management,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,unit testingsalesforce lightningsalesforce cpqapex programmingdebuggingcssapplication designdata migration,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,unit testingsalesforce lightningsalesforce cpqapex programmingdebuggingcssapplication designdata migration,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-9 Yrs,metadata managementtalendapplication developmentdata governanceinformaticarestmetadatapython,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,2-4 Yrs,data servicesmicrosoft azuresqljavadatabase creationc#hibernatesql server,4 Days Ago,23-11-2024,Not disclosed
Technology Platform Engineer,Accenture,Pune,5-10 Yrs,microsoft power bicloud technologiesautomation toolstroubleshootingmicrosoft powerappscapital market operationspythonredhat openshift,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,2-7 Yrs,sql queriessqlsap native hanadatabase creationsap hanaschemapythonsap,4 Days Ago,23-11-2024,Not disclosed
Business Process Architect,Accenture,Pune,12-16 Yrs,sap business planning and consolidationbusiness process designbusiness administrationstakeholder managementibpsapsap aribademand planning,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,database securitysqloracle dbadatabase creationsql programmingoracleperformance tuningsoftware testing,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,7-9 Yrs,confluencessisap ewmsap warehouse managementagilesapatlassianbapis,4 Days Ago,23-11-2024,Not disclosed
Application Tech Support Practitioner,Accenture,Pune,2-4 Yrs,wireless technologiesnetworking protocolsprocess improvementwireless communicationtroubleshootingswitchinggsmtcp,4 Days Ago,23-11-2024,Not disclosed
Technology Architect,Accenture,Pune,3-5 Yrs,application packagingtechnology architecturetechnology solutionstechnical architectureworkplaceproject managementoraclesystem software,4 Days Ago,23-11-2024,Not disclosed
Data Platform Engineer,Accenture,Pune,2-5 Yrs,google cloud servicescloud storagehadoopbigquerydata flowcloud sqlcontinuous integrationpython,4 Days Ago,23-11-2024,Not disclosed
Solution Architect,Accenture,Pune,7-11 Yrs,pythongooglecloud platformdata architecture principlesstakeholder managementtechnical leadershipmicrosoft azuredata architecture,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,12-14 Yrs,sapperformance tuningsap netweaversap basis administrationsap hanasap upgradeoraclesoftware testing,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,7-11 Yrs,sapdatabase migrationdb migrationhana dbsap hanasap upgradeoracleteam management,4 Days Ago,23-11-2024,Not disclosed
Enterprise Solution Architect,Accenture,Pune,5-9 Yrs,googleapi managementcloud platformgcpplatform architecturearchitectingkubernetesprogram management,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-7 Yrs,hibernatesoftware development life cyclejavafull stackagilecssversion controlbootstrap,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,sapabap programmingsap abap developmentsap fiorisap abapbdcabap dictionarydata dictionary,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,restsoftware developmentsqlmicroservicesspring bootpythoncssoracle,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,sap s hanauiagile methodologysoftware developmentpro*ccssdbmsjquery,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-7 Yrs,application designsupplysap s hanaapplication design and developmenttroubleshootingc#restoracle,4 Days Ago,23-11-2024,Not disclosed
IN-Associate-FS Strategy -FS -Advisory-Bangalore,Pricewaterhouse Coopers Private Limited,Bengaluru,2-5 Yrs,coperationsteam managementinternational bankingjob postingsalesFsManagementTeam,23 Days Ago,23-11-2024,Not disclosed
Senior Associate,Pricewaterhouse Coopers Private Limited,Bengaluru,1-4 Yrs,data qualityassurancecloud servicesdata managementdata visualizationdashboardsDataCloudSenior,23 Days Ago,23-11-2024,Not disclosed
ESG Data Lead,Diageo,Bengaluru,6-9 Yrs,data managementgcpanalytics toolcommunication skillspresentation skillsdata governanceERMToolsCommunication skills,23 Days Ago,23-11-2024,Not disclosed
Senior Associate,Pricewaterhouse Coopers Private Limited,Bengaluru,1-4 Yrs,sql server analysis servicessql queriesdaxssasplsqlsqlSSASQueryServer Analysis Services,23 Days Ago,23-11-2024,Not disclosed
Senior Associate,Pricewaterhouse Coopers Private Limited,Bengaluru,1-4 Yrs,power bisql serverpowerappsproject managementsharepointmysqlManagementServProject,23 Days Ago,23-11-2024,Not disclosed
IN_Senior Associate_FS Strategy -FS -Advisory-Bangalore,Pricewaterhouse Coopers Private Limited,Bengaluru,2-5 Yrs,cteam managementinternational bankingtrade financebanking operationscorporate bankingFinanceOperationsTeam,23 Days Ago,23-11-2024,Not disclosed
Senior Associate,Pricewaterhouse Coopers Private Limited,Bengaluru,1-4 Yrs,data qualityassurancedata visualizationdashboardsreportingSeniorDataData Visualization,23 Days Ago,23-11-2024,Not disclosed
Senior Associate,Pricewaterhouse Coopers Private Limited,Bengaluru,1-4 Yrs,assurancedata analyticsdata visualizationdata managementdashboardsSeniorData managementManagement,23 Days Ago,23-11-2024,Not disclosed
IN_Senior Associate_FS Strategy -FS -Advisory-Bangalore,Pricewaterhouse Coopers Private Limited,Bengaluru,2-5 Yrs,managementconsultingcorporate bankingcinternational bankingFsCorporate,23 Days Ago,23-11-2024,Not disclosed
Cybersecurity-SOC L1 Support -Associate 2 -Bangalore,Pricewaterhouse Coopers Private Limited,Bengaluru,4-8 Yrs,securitydocumentationcommunication skillsleadershipdashboardsCommunication skillsL1,23 Days Ago,23-11-2024,Not disclosed
IN-Senior Manager_ Finance Transformation_FE_Advisory_Bangalore,Pricewaterhouse Coopers Private Limited,Bengaluru,4-8 Yrs,visioverbal communicationotccloud erpperformance managementManagementERPPerformance,23 Days Ago,23-11-2024,Not disclosed
Senior Associate,Pricewaterhouse Coopers Private Limited,Bengaluru,1-4 Yrs,powerappspower bimicrosoftsql serversharepointSeniorBiSQL,23 Days Ago,23-11-2024,Not disclosed
Senior Associate,Pricewaterhouse Coopers Private Limited,Bengaluru,1-4 Yrs,sparkteradatahivegithubhbaseSenior,23 Days Ago,23-11-2024,Not disclosed
Client Experience_Senior Associate,Pricewaterhouse Coopers Private Limited,Bengaluru,2-5 Yrs,project managementoperationsconsultingmarketingcustomer serviceClientProjectManagement,23 Days Ago,23-11-2024,Not disclosed
Senior Executive Analytics Specialist Supply & Logistics Procurement,Diageo,Bengaluru,5-9 Yrs,excelerp systemsdata analysissappower biaribacommunication skills,24 Days Ago,23-11-2024,Not disclosed
AWS Data Engineer|Bangalore,Pricewaterhouse Coopers Private Limited,Bengaluru,2-5 Yrs,pythonlambda expressionsglueamazon redshiftemretlkinesis,24 Days Ago,23-11-2024,Not disclosed
IN-Associate-FS Strategy -FS -Advisory-Bangalore,Pricewaterhouse Coopers Private Limited,Bengaluru,2-5 Yrs,trade financeoperationsteam managementrecruitmentbusiness developmentinternational bankingsales,24 Days Ago,23-11-2024,Not disclosed
IN_Senior Associate_FS Strategy -FS -Advisory-Bangalore,Pricewaterhouse Coopers Private Limited,Bengaluru,2-5 Yrs,trade financeforex operationsteam managementbusiness developmentbanking operationsinternational bankingcorporate banking,24 Days Ago,23-11-2024,Not disclosed
Company Secretary Manager,Mphasis,Bengaluru,2-5 Yrs,Company SecretarialCompanies ActListing ObligationsSebi RegulationsStock ExchangeRegistrar of CompaniesSEBIStock,23 Days Ago,23-11-2024,Not disclosed
"Teamcenter Developer @Nttdata, Bangalore",NTT DATA,"Bangalore Rural, Bengaluru",4-9 Yrs,ITKCTeamcenterDeveloperSQLGUIDevelopment,24 Days Ago,23-11-2024,16-22.5 Lacs PA
Application Developer,Accenture,Pune,3-8 Yrs,software developmentsqldatabase managementjavaagilec#csspython,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,cssunit testingweb developmentrestangularweb servicesbootstrapjquery,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,software developmentjavascriptangulargithtmlrestcssversion control,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,software developmentweb servicesjavascriptjavaapic#session managementcss,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,csshibernatesqlspringj2eesoftware developmentsoftware testingversion control,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,web servicesreact.jsjavanosqlfull stackcsssoftware qualityjquery,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,software developmentmicrosoft azuresqljavafull stackrestcssweb services,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,sap s hanaibpsap ppproduction planningsap qmsupply network planningcifapo,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-9 Yrs,data servicessoftware developmentsap erpsap cloud platformsap cpiresterpcss,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,software developmentmicrosoft azurejavascriptjavafull stackkubernetescsssystem testing,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,sql serversoftware development life cycledatabase managementretirement planningjavac#csspython,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,sapsoftware developmentjavascriptapplication developmentjavac#cssproject management,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,hibernatesqldesign patternsj2eeagilecssversion controljava collections,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,7-11 Yrs,csssoftware developmentadobe experience managementangularagileado.netaemautocad,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,2-7 Yrs,data modelingoracle serverinformatica mdminformatica powercenterdata integrationjspado.netsql,4 Days Ago,23-11-2024,Not disclosed
Application Architect,Accenture,Pune,7-11 Yrs,data architectureapplication architecturesdata architecture principlescode reviewbigqueryc#oraclemicrosoft azure,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,bpmnrestsqlbusiness process managementbpelbusiness process modelingweb serviceshibernate,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,restcsssoftware developmentangularagilec#pythonc,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,7-12 Yrs,software developmententerprise architecture frameworksqldockerdatabase managementkubernetespythonversion control,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,7-11 Yrs,machine learningagilemachine learning algorithmsstatisticsdata mungingpythondata analysisnatural language processing,4 Days Ago,23-11-2024,Not disclosed
Business Analyst,Accenture,Pune,5-10 Yrs,software testingbusiness analysissolution deliveryepicsopproject managementgap analysischange request,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,sql serversoftware development life cycledatabase managementretirement planningjavac#csspython,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,software developmententerprise architecture frameworksqldatabase managementweb developmentc#pythoncss,4 Days Ago,23-11-2024,Not disclosed
Data Platform Engineer,Accenture,Pune,5-9 Yrs,data analyticsmachine learningmachine learning algorithmsstatisticsdata mungingpythondata analysisnatural language processing,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-9 Yrs,unit testingapplication developmentsap ppdebuggingproduction planningc#restcss,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,2-5 Yrs,sapapplication developmentsap ewmsap basis administrationux designoracledatabase administrationsql server,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,sapdata managementsoftware developmentsap hanadevice managementsap isupythonweb services,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,sqlreact.jsjavadatabase creationfull stackrestcsssystem testing,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,cssunit testingsapsap modulesapui5web servicesjquerysql,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,7-10 Yrs,sapdata managementsoftware developmentsqldevice managementpythonc++version control,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-7 Yrs,sapapplication developmentsap cpitroubleshootingsoftware engineeringdata servicesoraclesap bods,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-10 Yrs,microsoft azurejavascriptreact.jsj2eesoftware development methodologiescsssoftware developmentjava collections,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,12-16 Yrs,sapperformance tuningsap sddistributionsap presalesdata conversionsystem testingprocess improvement,4 Days Ago,23-11-2024,Not disclosed
Application Lead,Accenture,Pune,12-16 Yrs,c#salesforce cpqapplication developmentsalesforcetechnical architecturevisualforceasp.net mvcsfdc,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-5 Yrs,visualforcecssjavascriptapexsalesforceweb servicesapplication developmentjava,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,3-8 Yrs,mulesoft anypoint platformsoftware development life cyclemule esbtroubleshootingapirestsoftware developmentweb services,4 Days Ago,23-11-2024,Not disclosed
Software Development Engineer,Accenture,Pune,2-7 Yrs,salesforce lightningsales force developmentmachine learning algorithmsstatisticsdata mungingalgorithmspythonsoftware development,4 Days Ago,23-11-2024,Not disclosed
Application Developer,Accenture,Pune,5-7 Yrs,Salesforce Developmentsalesforcelightningapplication designcustomizationeducational qualificationweb technologiestechnical skills,4 Days Ago,23-11-2024,Not disclosed
