roles,companies,locations,experience,skills,salary,industry,experience_cleaned,min_experience,max_experience,min_salary,max_salary,is_salary_disclosed,avg_salary,days_ago,posting_date,job_age_days,seniority_level,is_remote,is_high_salary
assistant manager / manager   hotel and holiday sales,Flight Raja Travels Private Limited,Kolkata,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeBusiness ExecutiveCRMManagement,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager / manager   hotel and holiday sales,Flight Raja Travels Private Limited,Bhopal,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeBusiness ExecutiveCRMManagement,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager / manager   hotel and holiday sales,Flight Raja Travels Private Limited,Mumbai,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeBusiness ExecutiveCRMManagement,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager / manager   hotel and holiday sales,Flight Raja Travels Private Limited,Thane,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeBusiness ExecutiveCRMManagement,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager / manager   hotel and holiday sales,Flight Raja Travels Private Limited,Delhi,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeBusiness ExecutiveCRMManagement,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager / manager   hotel and holiday sales,Flight Raja Travels Private Limited,Pune,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeBusiness ExecutiveCRMManagement,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager / manager   hotel and holiday sales,Flight Raja Travels Private Limited,Lucknow,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeBusiness ExecutiveCRMManagement,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager / manager   hotel and holiday sales,Flight Raja Travels Private Limited,Ahmedabad,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeBusiness ExecutiveCRMManagement,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager / manager   hotel and holiday sales,Flight Raja Travels Private Limited,Surat,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeBusiness ExecutiveCRMManagement,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager / manager   hotel and holiday sales,Flight Raja Travels Private Limited,Bengaluru,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeBusiness ExecutiveCRMManagement,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
executive housekeeper   six senses fort barwara,Ihg Hotels & Resorts,Kolkata,10-12 Yrs,HousekeepingTrainingHospitalityFront officeSenior ExecutiveFinanceFocusLegal,Not disclosed,Consumer Retail & Hospitality,10-12,10,12,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Senior,False,False
executive housekeeper   six senses fort barwara,Ihg Hotels & Resorts,Mumbai,10-12 Yrs,HousekeepingTrainingHospitalityFront officeSenior ExecutiveFinanceFocusLegal,Not disclosed,Consumer Retail & Hospitality,10-12,10,12,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Senior,False,False
executive housekeeper   six senses fort barwara,Ihg Hotels & Resorts,New Delhi,10-12 Yrs,HousekeepingTrainingHospitalityFront officeSenior ExecutiveFinanceFocusLegal,Not disclosed,Consumer Retail & Hospitality,10-12,10,12,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Senior,False,False
executive housekeeper   six senses fort barwara,Ihg Hotels & Resorts,Hyderabad,10-12 Yrs,HousekeepingTrainingHospitalityFront officeSenior ExecutiveFinanceFocusLegal,Not disclosed,Consumer Retail & Hospitality,10-12,10,12,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Senior,False,False
executive housekeeper   six senses fort barwara,Ihg Hotels & Resorts,Pune,10-12 Yrs,HousekeepingTrainingHospitalityFront officeSenior ExecutiveFinanceFocusLegal,Not disclosed,Consumer Retail & Hospitality,10-12,10,12,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Senior,False,False
executive housekeeper   six senses fort barwara,Ihg Hotels & Resorts,Chennai,10-12 Yrs,HousekeepingTrainingHospitalityFront officeSenior ExecutiveFinanceFocusLegal,Not disclosed,Consumer Retail & Hospitality,10-12,10,12,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Senior,False,False
executive housekeeper   six senses fort barwara,Ihg Hotels & Resorts,Bengaluru,10-12 Yrs,HousekeepingTrainingHospitalityFront officeSenior ExecutiveFinanceFocusLegal,Not disclosed,Consumer Retail & Hospitality,10-12,10,12,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Senior,False,False
financial analyst,"Hims & Hers - Hims, Inc.",Kolkata,3-6 Yrs,SANAnalyticalHIMSFinanceConsultingFinancial AnalystInvestment bankingSubject Matter Expert,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
financial analyst,"Hims & Hers - Hims, Inc.",Mumbai,3-6 Yrs,SANAnalyticalHIMSFinanceConsultingFinancial AnalystInvestment bankingSubject Matter Expert,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
financial analyst,"Hims & Hers - Hims, Inc.",New Delhi,3-6 Yrs,SANAnalyticalHIMSFinanceConsultingFinancial AnalystInvestment bankingSubject Matter Expert,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
financial analyst,"Hims & Hers - Hims, Inc.",Hyderabad,3-6 Yrs,SANAnalyticalHIMSFinanceConsultingFinancial AnalystInvestment bankingSubject Matter Expert,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
financial analyst,"Hims & Hers - Hims, Inc.",Pune,3-6 Yrs,SANAnalyticalHIMSFinanceConsultingFinancial AnalystInvestment bankingSubject Matter Expert,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
financial analyst,"Hims & Hers - Hims, Inc.",Chennai,3-6 Yrs,SANAnalyticalHIMSFinanceConsultingFinancial AnalystInvestment bankingSubject Matter Expert,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
financial analyst,"Hims & Hers - Hims, Inc.",Bengaluru,3-6 Yrs,SANAnalyticalHIMSFinanceConsultingFinancial AnalystInvestment bankingSubject Matter Expert,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,1.0,2024-11-23,7.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Guwahati,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Srinagar,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Hyderabad,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Jaipur,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Kolkata,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Ludhiana,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Agartala,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Bhopal,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Mumbai,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Thane,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Delhi,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Lucknow,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Pune,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Ahmedabad,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Bengaluru,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant manager/manager,Flight Raja Travels Private Limited,Surat,3-8 Yrs,Hotel salesB2BWeb technologiesB2B SalesMS OfficeCRMHotelSales,Not disclosed,Consumer Retail & Hospitality,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
manager merchandising (knitwear) @ bengaluru,Shahi,Bangalore/ Bengaluru(Arekere),10-15 Yrs,KnitwearMerchandisingManagementMerchandising strategies,Not disclosed,Consumer Retail & Hospitality,10-15,10,15,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Senior,False,False
store manager,Dmart,Hyderabad,9-14 Yrs,salesFMCG SalesfmcgStoresManagementStore management,9-15 Lacs PA,Consumer Retail & Hospitality,9-14,9,14,9.0,15.0,True,12.0,3.0,2024-11-21,9.0,Senior,False,True
store manager,Dmart,Chennai,9-14 Yrs,salesFMCG SalesfmcgStoresManagementStore management,9-15 Lacs PA,Consumer Retail & Hospitality,9-14,9,14,9.0,15.0,True,12.0,3.0,2024-11-21,9.0,Senior,False,True
store manager,Dmart,Bengaluru,9-14 Yrs,salesFMCG SalesfmcgStoresManagementStore management,9-15 Lacs PA,Consumer Retail & Hospitality,9-14,9,14,9.0,15.0,True,12.0,3.0,2024-11-21,9.0,Senior,False,True
sales content creator   bangalore,2Coms,Bengaluru,1-6 Yrs,digital marketingsales trainingcrm systemsproject managementsaporaclesales enablementpresentation skills,Not disclosed,Consumer Retail & Hospitality,1-6,1,6,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
ca industrial trainee,Hsbc,Mumbai,0-2 Yrs,Manager Client Servicingca industrial traineeOperational riskRegulatory reportingAnti money launderingFund administrationCapital marketOperations,Not disclosed,Consumer Retail & Hospitality,0-2,0,2,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Entry,False,False
"senior, data scientist",Walmart,Bengaluru,2-4 Yrs,Networkingdata scienceMachine learningSEZbig dataInformation technologyStatisticsMonitoring,Not disclosed,Consumer Retail & Hospitality,2-4,2,4,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
lady promoters @ mumbai,Heritage Foods Limited,Thane,0-2 Yrs,Promoter ActivitiesProduct PromotionPromotionsBrand PromotionConsumer SalesKioskSales PromotionConsumer,1.25-2.25 Lacs PA,Consumer Retail & Hospitality,0-2,0,2,1.25,2.25,True,1.75,3.0,2024-11-21,9.0,Entry,False,False
lady promoters @ mumbai,Heritage Foods Limited,Navi Mumbai,0-2 Yrs,Promoter ActivitiesProduct PromotionPromotionsBrand PromotionConsumer SalesKioskSales PromotionConsumer,1.25-2.25 Lacs PA,Consumer Retail & Hospitality,0-2,0,2,1.25,2.25,True,1.75,3.0,2024-11-21,9.0,Entry,False,False
lady promoters @ mumbai,Heritage Foods Limited,Mumbai (All Areas)(Virar +1),0-2 Yrs,Promoter ActivitiesProduct PromotionPromotionsBrand PromotionConsumer SalesKioskSales PromotionConsumer,1.25-2.25 Lacs PA,Consumer Retail & Hospitality,0-2,0,2,1.25,2.25,True,1.75,3.0,2024-11-21,9.0,Entry,False,False
production associate,Flex,Bengaluru,2-4 Yrs,Health insuranceData validationBaanVLOOKUPDiversity and InclusionShop floorFlexMonitoring,Not disclosed,Consumer Retail & Hospitality,2-4,2,4,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Entry,False,False
customer happiness ambassador,Decathlon Sports,Mumbai,0-2 Yrs,Conflict managementContinuous improvementService qualityConflictManagementQualityImprovement,Not disclosed,Consumer Retail & Hospitality,0-2,0,2,0.0,0.0,False,0.0,6.0,2024-11-18,12.0,Entry,False,False
cyber sec archt/engr i,Honeywell,Greater Noida,1-2 Yrs,C++PowershellOWASPJavascriptSecurity testingSecurity servicesPythonPenetration testing,Not disclosed,Consumer Retail & Hospitality,1-2,1,2,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
cyber sec archt/engr i,Honeywell,Bengaluru,1-2 Yrs,C++PowershellOWASPJavascriptSecurity testingSecurity servicesPythonPenetration testing,Not disclosed,Consumer Retail & Hospitality,1-2,1,2,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
range chef,2Coms,Mumbai,0-5 Yrs,continentalbanquetswastage controlisofast foodfood productionrestaurantitalian,1-2 Lacs PA,Consumer Retail & Hospitality,0-5,0,5,1.0,2.0,True,1.5,5.0,2024-11-19,11.0,Entry,False,False
sr. finance systems analyst,Honeywell,Bengaluru,3-5 Yrs,Business administrationData analysisERPExcelData managementFinancial analysisProject coordinationMergers and acquisitions,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Mid,False,False
hr manager   the resort   malad west,K Raheja Corp,Mumbai,8-10 Yrs,Industrial RelationsEmployee RelationsTalent AcquisitionGrievance HandlingIREmployee WelfarePerformance AppraisalRelationship,Not disclosed,Consumer Retail & Hospitality,8-10,8,10,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Senior,False,False
systems engr ii,Honeywell,Greater Noida,2-5 Yrs,HVACAutomationSystem engineeringFront endFunctional testingProgrammingInstrumentationEngineering Design,Not disclosed,Consumer Retail & Hospitality,2-5,2,5,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
systems engr ii,Honeywell,Bengaluru,2-5 Yrs,HVACAutomationSystem engineeringFront endFunctional testingProgrammingInstrumentationEngineering Design,Not disclosed,Consumer Retail & Hospitality,2-5,2,5,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Entry,False,False
business development manager,Heritage Foods Limited,Thane,7-12 Yrs,Business Development ManagementNew Business DevelopmentSales DevelopmentBdmFMCG SalesGeneral TradeSalesManagement,Not disclosed,Consumer Retail & Hospitality,7-12,7,12,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Mid,False,False
business development manager,Heritage Foods Limited,Mumbai (All Areas),7-12 Yrs,Business Development ManagementNew Business DevelopmentSales DevelopmentBdmFMCG SalesGeneral TradeSalesManagement,Not disclosed,Consumer Retail & Hospitality,7-12,7,12,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Mid,False,False
"assistant manager, dcc operations",Hsbc,Mumbai,3-4 Yrs,Service levelExcelOperational riskTime managementClient servicingBankingCapital marketMS Office,Not disclosed,Consumer Retail & Hospitality,3-4,3,4,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Mid,False,False
audit manager,Hsbc,Mumbai,3-11 Yrs,Manager Internal AuditInterpersonal skillsCisaAnalyticalAnti money launderingBankingRisk managementAuditing,Not disclosed,Consumer Retail & Hospitality,3-11,3,11,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Mid,False,False
project mgmt specialist ii,Honeywell,Greater Noida,4-7 Yrs,Analytical skillsPMPManager Quality AssuranceMS projectProject managementAnalyticalProject planningManager Quality Control,Not disclosed,Consumer Retail & Hospitality,4-7,4,7,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Mid,False,False
project mgmt specialist ii,Honeywell,Bengaluru,4-7 Yrs,Analytical skillsPMPManager Quality AssuranceMS projectProject managementAnalyticalProject planningManager Quality Control,Not disclosed,Consumer Retail & Hospitality,4-7,4,7,0.0,0.0,False,0.0,4.0,2024-11-20,10.0,Mid,False,False
sr r&d/product dvl engineer,Te Connectivity India,Bengaluru,5-12 Yrs,FabricationPrototypeSwitchgearDesign reviewValue engineeringPackagingProduct designEngineering Design,Not disclosed,Consumer Retail & Hospitality,5-12,5,12,0.0,0.0,False,0.0,5.0,2024-11-19,11.0,Mid,False,False
advanced embedded engr,Honeywell,Greater Noida,5-14 Yrs,Communication protocolsTesting toolsSystem integrationEthernetPerformance testingScrumSensorsTroubleshooting,Not disclosed,Consumer Retail & Hospitality,5-14,5,14,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
advanced embedded engr,Honeywell,Bengaluru,5-14 Yrs,Communication protocolsTesting toolsSystem integrationEthernetPerformance testingScrumSensorsTroubleshooting,Not disclosed,Consumer Retail & Hospitality,5-14,5,14,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
sr advanced embedded engr,Honeywell,Greater Noida,10-15 Yrs,GraphicsAerospaceCodingArchitectural designAgileSoftware development life cycleApplication developmentCompetitive intelligence,Not disclosed,Consumer Retail & Hospitality,10-15,10,15,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Senior,False,False
sr advanced embedded engr,Honeywell,Bengaluru,10-15 Yrs,GraphicsAerospaceCodingArchitectural designAgileSoftware development life cycleApplication developmentCompetitive intelligence,Not disclosed,Consumer Retail & Hospitality,10-15,10,15,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Senior,False,False
sr it architect,Honeywell,Greater Noida,7-13 Yrs,SAP ERPSAPWeb servicesCloudSoftware development life cycleCommerceTroubleshootingInformation technology,Not disclosed,Consumer Retail & Hospitality,7-13,7,13,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
sr it architect,Honeywell,Bengaluru,7-13 Yrs,SAP ERPSAPWeb servicesCloudSoftware development life cycleCommerceTroubleshootingInformation technology,Not disclosed,Consumer Retail & Hospitality,7-13,7,13,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
elite sales ambassador for luxury brand (bangalore),2Coms,Bengaluru,1-6 Yrs,showroomretail operationsbrandingcustomer serviceinterpersonal skillsretail salesapparelsales,7-17 Lacs PA,Consumer Retail & Hospitality,1-6,1,6,7.0,17.0,True,12.0,4.0,2024-11-20,10.0,Entry,False,True
