roles,companies,locations,experience,skills,salary,industry,experience_cleaned,min_experience,max_experience,min_salary,max_salary,is_salary_disclosed,avg_salary,days_ago,posting_date,job_age_days,seniority_level,is_remote,is_high_salary
2d & 3d designer specialist for school content,Ip Marketing,Remote,0-5 Yrs,Video Editing2D & 3D DESIGNERAnimated ContentVideo ProductionContent CreationDesign3D2D,Not disclosed,Education,0-5,0,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,True,False
corporate actuarial analyst,Actuators Educational Institute,Bengaluru,0-1 Yrs,CorporateActuarialActuarial Analyst,Not disclosed,Education,0-1,0,1,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
hiring now: assistant teacher / education facilitator,Vibgyor Group Of Schools,Vadodara,0-5 Yrs,teacherTutorMathsPre PrimaryCoachingPreschoolTuitionTeaching,Not disclosed,Education,0-5,0,5,0.0,0.0,False,0.0,25.0,2024-10-30,31.0,Entry,False,False
corporate actuarial analyst,Actuators Educational Institute,Bengaluru,0-3 Yrs,AuditorReinsuranceData modelingInvestigationActuarialMathematicsActuarial AnalystOperations,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
telecalling executive,Trivandrum International School,Thiruvananthapuram,0-3 Yrs,OutboundTelecalling ExecutiveSalesTelecallingCustomer serviceManagementSales managementCRM,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
assistant professor,Suresh Gyan Vihar University,Jaipur,0-4 Yrs,Computer scienceSupervisorAdministrationManager Quality AssuranceCurriculum developmentMentorAssistant ProfessorTraining and Development,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
"education counselor   adyar and anna nagar , chennai",Jamboree Education,Chennai(Adyar +1),2-7 Yrs,Admission Counsellingsr.counsellorsenior counselorstudent counsellingCold Callingstudent advisorcounsellorB2C Sales,Not disclosed,Education,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
junior analyst/analyst/senior analyst,Actuators Educational Institute,Bengaluru,0-6 Yrs,Business servicesMS Office suiteJunior AnalystData analysisSenior AnalystAnalyticalActuarialActuarial Analyst,Not disclosed,Education,0-6,0,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
content developer | niit | job location gurgaon sector 34,Niit Learning Systems,Gurugram,0 Yrs,Communication SkillsWritingContent WritingCreative WritingContent developmentDevelopmentCreativeContent,3-5 Lacs PA (Including Variable: 10.0%),Education,0,0,0,0.0,0.0,True,0.0,30.0,2024-10-25,36.0,Entry,False,False
niit is hiring for customer care specialist,Niit,Noida,0-2 Yrs,Communication SkillsInbound Customer ServiceCustomer SupportBpo Customer ServiceCustomer CareInternational BPOInternational Voice ProcessInternational,"50,000-3 Lacs PA",Education,0-2,0,2,50000.0,3.0,True,25001.5,18.0,2024-11-06,24.0,Entry,False,True
niit is hiring for customer care specialist,Niit,Gurugram,0-2 Yrs,Communication SkillsInbound Customer ServiceCustomer SupportBpo Customer ServiceCustomer CareInternational BPOInternational Voice ProcessInternational,"50,000-3 Lacs PA",Education,0-2,0,2,50000.0,3.0,True,25001.5,18.0,2024-11-06,24.0,Entry,False,True
project coordinator (operations),Buddy4Study,Hybrid - Noida,0-2 Yrs,TamilProject SchedulingKannadaMentoringProject PlanningProject DocumentationMIS ReportingProject Coordination,1.5-2 Lacs PA,Education,0-2,0,2,1.5,2.0,True,1.75,18.0,2024-11-06,24.0,Entry,False,False
hiring for day boarding / day care teachers,Alpine Convent School,Gurugram,0-2 Yrs,Pre PrimaryMontessoriPreschoolDay CareChildcareEducationChild DevelopmentNursery,3-4 Lacs PA,Education,0-2,0,2,3.0,4.0,True,3.5,30.0,2024-10-25,36.0,Entry,False,False
"hiring mech, civil, arch, cse, it, ece, eee & mba candidates",Cadd Centre Training Services Private Limited,Katpadi,0-5 Yrs,AutoCADJava ProgrammingSolid WorksREVIT ArchitecturePython DevelopmentCATIASketchupTally,1-1.75 Lacs PA,Education,0-5,0,5,1.0,1.75,True,1.375,18.0,2024-11-06,24.0,Entry,False,False
"hiring mech, civil, arch, cse, it, ece, eee & mba candidates",Cadd Centre Training Services Private Limited,Vellore(Bagayam +17),0-5 Yrs,AutoCADJava ProgrammingSolid WorksREVIT ArchitecturePython DevelopmentCATIASketchupTally,1-1.75 Lacs PA,Education,0-5,0,5,1.0,1.75,True,1.375,18.0,2024-11-06,24.0,Entry,False,False
"hiring mech, civil, arch, cse, it, ece, eee & mba candidates",Cadd Centre Training Services Private Limited,Ranipet,0-5 Yrs,AutoCADJava ProgrammingSolid WorksREVIT ArchitecturePython DevelopmentCATIASketchupTally,1-1.75 Lacs PA,Education,0-5,0,5,1.0,1.75,True,1.375,18.0,2024-11-06,24.0,Entry,False,False
sourcing associate_talent acquisition,Nxtwave Disruptive Technologies,Hybrid - Kolkata,0-1 Yrs,ScreeningResume SourcingSourcingShortlistingTalent AcquisitionSourcing ProfilesSchedulingJob Posting,Not disclosed,Education,0-1,0,1,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
sourcing associate_talent acquisition,Nxtwave Disruptive Technologies,Chennai,0-1 Yrs,ScreeningResume SourcingSourcingShortlistingTalent AcquisitionSourcing ProfilesSchedulingJob Posting,Not disclosed,Education,0-1,0,1,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
sourcing associate_talent acquisition,Nxtwave Disruptive Technologies,Delhi / NCR,0-1 Yrs,ScreeningResume SourcingSourcingShortlistingTalent AcquisitionSourcing ProfilesSchedulingJob Posting,Not disclosed,Education,0-1,0,1,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
marketing executive,Scholars Den,Moradabad,0-5 Yrs,Brand ManagementRelationship ManagementBrand PromotionBrand CommunicationMarketingMarketing StrategyProject ManagementCampaign Management,Not disclosed,Education,0-5,0,5,0.0,0.0,False,0.0,29.0,2024-10-26,35.0,Entry,False,False
student counselor,Sarala Birla Academy,Bengaluru,0-3 Yrs,PsychologyStudent CounsellorCounsellingStudent counseling,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
operations executive job in ahmedabad,Canny Brains,Hybrid - Ahmedabad(Satellite),0-5 Yrs,CommunicationAnalytical SkillsProblem SolvingConvincing PowerVerbal CommunicationLeadership SkillsStrategic ThinkingPresentation Skills,3-4 Lacs PA,Education,0-5,0,5,3.0,4.0,True,3.5,30.0,2024-10-25,36.0,Entry,False,False
deputy director   caie program; hq: faridabad. free housing,Linkedglobe Consultancy Services,Faridabad,20-30 Yrs,CAIE curriculum implementationTeacher TrainingEducational ManagementAcademicsadministrationpedagogyChild Development,25-35 Lacs PA,Education,20-30,20,30,25.0,35.0,True,30.0,10.0,2024-11-14,16.0,Senior,False,True
deputy director   caie program; hq: faridabad. free housing,Linkedglobe Consultancy Services,Delhi / NCR,20-30 Yrs,CAIE curriculum implementationTeacher TrainingEducational ManagementAcademicsadministrationpedagogyChild Development,25-35 Lacs PA,Education,20-30,20,30,25.0,35.0,True,30.0,10.0,2024-11-14,16.0,Senior,False,True
education counsellor,Abe Services,Kochi,0-2 Yrs,management skillspresentation skillsconvincing powercoordinationcounsellingorganization skillseducation counselingleadership skills,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
niit is hiring for senior training coordinator,Niit Learning Systems,Gurugram,0-2 Yrs,Communication SkillsExcel SheetInterpersonal SkillsSeniorExcelInterpersonalTrainingTraining coordination,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,15.0,2024-11-09,21.0,Entry,False,False
assistant teacher,Sanskaar International School Jamnagar,Bhojpur,0-4 Yrs,bedteaching englishclassroom managementstudent engagementmathematicslesson planningtutoringteaching,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
graphic designer trainer,Dream Zone Salem,Salem,0-2 Yrs,UI/UXCorel DrawAnimationVFX3D AnimationWeb DesigningGraphic DesigningGraphics,1.25-2 Lacs PA,Education,0-2,0,2,1.25,2.0,True,1.625,30.0,2024-10-25,36.0,Entry,False,False
medicine archives & museum projects,St. JohnãÂ¢Ã?Ã?S Research Institute,Bengaluru,0-4 Yrs,InfrastructureArchivingBudgetingResearchProjectMedicine,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
business development executive corporate,Jagsar,Hyderabad,0-3 Yrs,operationsservicecustomer engagementaccountsmonitoringmbatoolsoutlook,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
academic counsellor,Urbx Knowledge Park,Kochi,0-3 Yrs,MSWparkingCounsellorLead generationdigital marketing leadAcademic CounsellorTelecallingManagement,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
academic coordinator,Xylem Learning App,Kochi,0-4 Yrs,AdministrationQuality standardsHP data protectorManagement systemsCurriculum developmentRecords managementManager Program ManagementSupport services,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
associate professor  optometry,Chitkara University,Rajpura,8-13 Yrs,Lecturer ActivitiesTeachingOptometry,Not disclosed,Education,8-13,8,13,0.0,0.0,False,0.0,10.0,2024-11-14,16.0,Senior,False,False
assistant manager mep,Bennett University,Greater Noida,4-8 Yrs,Electrical MaintenanceHVACMechanical EngineeringElectrical EngineeringElectricalsMEPMechanicalEngineering,Not disclosed,Education,4-8,4,8,0.0,0.0,False,0.0,12.0,2024-11-12,18.0,Mid,False,False
urgent opening expert  facilitator gurgaon,Klay Schools,Gurugram,0-5 Yrs,MontessoriPre PrimaryPreschoolEarly Childhood EducationNurseryPreEducation,3.5-5 Lacs PA,Education,0-5,0,5,3.5,5.0,True,4.25,24.0,2024-10-31,30.0,Entry,False,False
mis executive,Scholars Den,Moradabad,0-5 Yrs,Team CoordinationMIS OperationsFormulasAdvanced ExcelMIS ReportingData ManagementData AnalyticsManagement Information System,Not disclosed,Education,0-5,0,5,0.0,0.0,False,0.0,18.0,2024-11-06,24.0,Entry,False,False
administrator,Nayaks Tutorials,Thane,0-5 Yrs,Administration,Not disclosed,Education,0-5,0,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
experienced maths faculty required in kolkata,Vedic Maths Forum India,Kolkata(Rajarhat),0-5 Yrs,Teaching MathematicsMathematicsSpoken EnglishEducationTeachingEnglish,2.5-4.75 Lacs PA,Education,0-5,0,5,2.5,4.75,True,3.625,30.0,2024-10-25,36.0,Entry,False,False
director business school offering pg &ug management degrees and bca,The Search House (A Div Of Jsd Search House Pvt. L Td.),Gurugram,20-30 Yrs,ProfessorPhDAcademicsDirectorManagement InstituteBusiness SchoolDeanTeaching,35-60 Lacs PA,Education,20-30,20,30,35.0,60.0,True,47.5,10.0,2024-11-14,16.0,Senior,False,True
bda,Engagesphere Technology,Remote,0-2 Yrs,SalesChatClosingphone callsCallingCalls,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,21.0,2024-11-03,27.0,Entry,True,False
hr executive payroll,Progressive Hire,Ahmedabad,2-6 Yrs,Salary ProcessingsaralPayroll ProcessingPayroll ManagementLabour LawsStatutory ComplianceStatutory LawsAttendance Management,3-4.5 Lacs PA,Education,2-6,2,6,3.0,4.5,True,3.75,30.0,2024-10-25,36.0,Entry,False,False
school administrator,Daisy Montessori School,Bengaluru,0-2 Yrs,AdministrationFinanceDirectorCost managementInformation retrievalManualManagementCost,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
special educator,Daisy Montessori School,Bengaluru,0-2 Yrs,Special EducatorSpecial EducationEducation,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
hr manager,Progressive Hire,Ahmedabad,6-10 Yrs,Payroll ManagementSaralHR managerContract Labour ManagementHRMLabour LawsHuman Resource ManagementIR,4.75-7 Lacs PA,Education,6-10,6,10,4.75,7.0,True,5.875,30.0,2024-10-25,36.0,Mid,False,False
"subject matter expert (sme)  math,physics,chemistry,biology",Tutoroot Technologies,Hyderabad,0-2 Yrs,ChemistryPDFMathematicsBiologySubject Matter ExpertMS OfficePowerpointContent development,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
senior java developer,Mocktheta,Hyderabad,0-2 Yrs,MavenHibernateGITRDBMSTDDData structuresHTMLApplication development,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
full stack developer,Mocktheta,Hyderabad,0-2 Yrs,MavenHibernateGITTDDJavascriptJDBCData structuresHTML,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
multimedia designer/educator,Ishanya India Foundation,Bengaluru,0-2 Yrs,TrainingInterpersonal skillsGraphic designingIllustratorSocial mediaWordpressVideo editingPhotoshop,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
global clinical publishing associate,Thepharmadaily Llp,Hyderabad,0-1 Yrs,Data analysisPublishingOperational excellenceHCPCSCodingProject managementHealthcareManager Quality Control,Not disclosed,Education,0-1,0,1,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
asst professor,Vishveshwarya Institute Of Engineering And Technology,Dadri,0-4 Yrs,Fashion designingAssistant ProfessorFashionDesignAssistance,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
telecaller,Nayaks Tutorials,Thane,0-3 Yrs,telecallerTelecalling,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
executive carrer counsellor,Qift Solutech,Chennai(Velachery),0-2 Yrs,Communication SkillsCareer CounsellingCounsellingCareer development,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
senior content developer,Niit Learning Systems,Gurugram,0 Yrs,Communication SkillsWritingContent WritingCreative WritingContentContent developmentSeniorDevelopment,3-5 Lacs PA (Including Variable: 10.0%),Education,0,0,0,0.0,0.0,True,0.0,16.0,2024-11-08,22.0,Entry,False,False
preschool teacher electronic city,Footprints,Bengaluru(Electronic City),0-2 Yrs,Early Childhood EducationMontessoriPre PrimaryEducationPreschoolChild DevelopmentDay CareTeaching,1.75-2.25 Lacs PA,Education,0-2,0,2,1.75,2.25,True,2.0,30.0,2024-10-25,36.0,Entry,False,False
preschool teacher,Footprints,Chennai(Tirumurthy Nagar),0-5 Yrs,TeacherBedMontessoriPre PrimaryPreschoolPreschool TeacherDay CareNursery,"90,000-2 Lacs PA",Education,0-5,0,5,90000.0,2.0,True,45001.0,30.0,2024-10-25,36.0,Entry,False,True
inside sales representative,Niit,Gurugram(Sector 32 Gurgaon),0-5 Yrs,SalesAdmission CounsellingEdtechBdeB2C SalesTelesalesInstitutional SalesScaler,2.25-6.5 Lacs PA,Education,0-5,0,5,2.25,6.5,True,4.375,30.0,2024-10-25,36.0,Entry,False,False
network support engineer,Akshara Enterprises,Kanker,0-5 Yrs,Network SupportServer SupportDesktop SupportSystem SupportNetworkingServerDesktopServ,"80,000-2.5 Lacs PA",Education,0-5,0,5,80000.0,2.5,True,40001.25,30.0,2024-10-25,36.0,Entry,False,True
network support engineer,Akshara Enterprises,Jagdalpur,0-5 Yrs,Network SupportServer SupportDesktop SupportSystem SupportNetworkingServerDesktopServ,"80,000-2.5 Lacs PA",Education,0-5,0,5,80000.0,2.5,True,40001.25,30.0,2024-10-25,36.0,Entry,False,True
network support engineer,Akshara Enterprises,Bijapur,0-5 Yrs,Network SupportServer SupportDesktop SupportSystem SupportNetworkingServerDesktopServ,"80,000-2.5 Lacs PA",Education,0-5,0,5,80000.0,2.5,True,40001.25,30.0,2024-10-25,36.0,Entry,False,True
german faculty,Lanstitut Technologies,Hybrid - Kochi,1-5 Yrs,german language trainergerman language teacherGerman LanguageGermanB2Language TeachingForeign Languagegerman teacher,Not disclosed,Education,1-5,1,5,0.0,0.0,False,0.0,12.0,2024-11-12,18.0,Entry,False,False
german faculty,Lanstitut Technologies,Kozhikode,1-5 Yrs,german language trainergerman language teacherGerman LanguageGermanB2Language TeachingForeign Languagegerman teacher,Not disclosed,Education,1-5,1,5,0.0,0.0,False,0.0,12.0,2024-11-12,18.0,Entry,False,False
associate   talent acquisition,Bodhami,Warangal,0-2 Yrs,Selection processAssociate Talent AcquisitionProcessSelectionTalent acquisitionAcquisition,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
associate   talent acquisition,Bodhami,Hyderabad,0-2 Yrs,Selection processAssociate Talent AcquisitionProcessSelectionTalent acquisitionAcquisition,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
associate   talent acquisition,Bodhami,Nizamabad,0-2 Yrs,Selection processAssociate Talent AcquisitionProcessSelectionTalent acquisitionAcquisition,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
ielts trainer,Fly N Study Overseas,Coimbatore,0-2 Yrs,IELTSPteSpoken EnglishEnglish Language TrainingTOEFLSoft Skills TrainingOverseas EducationEnglish Language,2.5-4 Lacs PA,Education,0-2,0,2,2.5,4.0,True,3.25,24.0,2024-10-31,30.0,Entry,False,False
english teacher  middle school @vibgyor school coimbatore,Vibgyor Group Of Schools,Coimbatore(Uppilipalayam),3-8 Yrs,Teaching EnglishLiteratureEnglish LiteratureEnglish LanguageEnglishTeachingLanguages,Not disclosed,Education,3-8,3,8,0.0,0.0,False,0.0,14.0,2024-11-10,20.0,Mid,False,False
social media executive,The Asian International University,Imphal,0-4 Yrs,PrintingTypesettingSocial Media ExecutiveMediaSocial media,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
indian classical music teacher @kunskapsskolan school gurgaon,Kunskapsskolan School Gurgaon,Gurugram,3-8 Yrs,Musicclassical musicTablaIndianClassicalTeaching,4.75-6 Lacs PA,Education,3-8,3,8,4.75,6.0,True,5.375,5.0,2024-11-19,11.0,Mid,False,False
indian classical music teacher @kunskapsskolan school gurgaon,Kunskapsskolan School Gurgaon,Delhi / NCR,3-8 Yrs,Musicclassical musicTablaIndianClassicalTeaching,4.75-6 Lacs PA,Education,3-8,3,8,4.75,6.0,True,5.375,5.0,2024-11-19,11.0,Mid,False,False
assistant/associate/professor in nursing dept. of vidhyadeep univ.,Vidhyadeep University,Surat(Kim),0-5 Yrs,Nursing EducationTutoringTeachingNursingAssistanceEducation,Not disclosed,Education,0-5,0,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
pharmacovigilance p,Thepharmadaily Llp,Hyderabad,0-2 Yrs,IT servicesCVSHCPCSCodingGCPConsultingHealthcareLife sciences,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
admissions counsellor,The Asian International University,Imphal,0-4 Yrs,PrintingCounsellorTypesettingCounsellingAdmission counsellingAdmissions,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
sas programmer i,Thepharmadaily Llp,Hyderabad,0-2 Yrs,IT servicesCVSSASCodingConsultingHealthcareSAS ProgrammingLife sciences,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
marketing executive (admissions),The Asian International University,Imphal,0-4 Yrs,PrintingTypesettingMarketing ExecutiveMarketingAdmissions,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
biostatistician i,Thepharmadaily Llp,Hyderabad,0-2 Yrs,IT servicesCVSHCPCSCodingConsultingClinical trialsHealthcareLife sciences,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
safety surveillance,Thepharmadaily Llp,Bengaluru,0-1 Yrs,Manager Quality AssuranceCodingAnalyticalHealthcareManager Quality ControlPharmacovigilanceRisk managementContinuous improvement,Not disclosed,Education,0-1,0,1,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
registrar,The Asian International University,Imphal,0-4 Yrs,PrintingTypesettingRegistrar,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
back end executive,Excel Surveyors,Kolkata,0-10 Yrs,Back End ExecutiveBackendEnd,Not disclosed,Education,0-10,0,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
chemist,Excel Surveyors,Kolkata,0-3 Yrs,CHEMIST,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
incubation associate,Silver Oak Education,Ahmedabad,0-2 Yrs,Proposal writingManagement AssociateManagementMS OfficeWritingProposalsIncubationOffice,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
hospitality faculty,Avlon Shiksha Niketan,Jalpaiguri,0-7 Yrs,front deskfood productionadministrationcustomer serviceguest handlingtourismguest relationstravel management,Not disclosed,Education,0-7,0,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
associate professor / assistant professor / lecturer,Silver Oak Education,Ahmedabad,0-10 Yrs,Information Technology AssociateAssociate ProfessorManager TechnologyTeaching AssociateAssistant ProfessorInformation technologyTeachingTechnology management,Not disclosed,Education,0-10,0,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
inspector,Excel Surveyors,Kolkata,0-5 Yrs,MechanicalInspectorMechanical InspectorInspectionMechanical Inspection,Not disclosed,Education,0-5,0,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
human resource associate,Utkarsh Classes & Edutech Pvt Ltd,Jodhpur(Saraswati Nagar),2-5 Yrs,Payroll ManagementHR OperationsHR Generalist ActivitiesStrategic HRHRBPKRA & KPIHRMHuman Resource Management,2-4 Lacs PA,Education,2-5,2,5,2.0,4.0,True,3.0,10.0,2024-11-14,16.0,Entry,False,False
trainee support executive,Pace Softronix,Vadodara,0-1 Yrs,DatabaseDeploymentTroubleshootingSupport ExecutiveDBMSTrainingExecutive support,Not disclosed,Education,0-1,0,1,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
laboratory assistant ( chemistry ),Silver Oak Education,Ahmedabad,0-3 Yrs,chemistrycleaningpharmaceuticalcomputer operatinglab testingquality controlproductionmicrobiology,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
associate faculty   math/physics/chemistry/biology,Tutoroot Technologies,Hyderabad,0-3 Yrs,ChemistryAssociate FacultyBiologyContent developmentPhysicsContentMathematicsDevelopment,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
deputy director of institute/centre head,Uei Global,Chandigarh,10-17 Yrs,Sales And Operations Planningcentre headSalesPlanningInstituteDirectOperationsOperations planning,4.25-8.5 Lacs PA,Education,10-17,10,17,4.25,8.5,True,6.375,15.0,2024-11-09,21.0,Senior,False,False
sales executive,Quality Hub India,Dharuhera,0-3 Yrs,complaint handlingcold callingnetworkingbusiness developmentmarket researchmediaadvertisingcorporate sales,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
qs,Qs Quacquarelli Symonds,Hyderabad,0-4 Yrs,Career developmentB2BProject managementPublic speakingCustomer servicemicrosoftCounsellingAnalytics,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
"professor, associate professor, assistant professor",Silver Oak Education,Ahmedabad,0-10 Yrs,Cloud computingcyber securityAssociate ProfessorManager TechnologyComputer applicationAssistant Professorsecurity associateTeaching,Not disclosed,Education,0-10,0,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
academic counsellor,Tutoroot Technologies,Hyderabad,0-3 Yrs,Cold callingCounsellorPDFSalesAcademic CounsellorDatabaseJEECounselling,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
english / communication faculty,Avlon Shiksha Niketan,Kolkata,0-6 Yrs,bedteaching englishmanagement skillsproductionpresentation skillsconvincing powertutoringteaching,Not disclosed,Education,0-6,0,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
english / communication faculty,Avlon Shiksha Niketan,Siliguri,0-6 Yrs,bedteaching englishmanagement skillsproductionpresentation skillsconvincing powertutoringteaching,Not disclosed,Education,0-6,0,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
assistant professor  history,Mangalayatan University,Hathras,0-5 Yrs,HistoryLecturer ActivitiesTutoringComputer LiterateMentoringTime ManagementCoachingProblem Solving,Not disclosed,Education,0-5,0,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
assistant professor  history,Mangalayatan University,Mathura,0-5 Yrs,HistoryLecturer ActivitiesTutoringComputer LiterateMentoringTime ManagementCoachingProblem Solving,Not disclosed,Education,0-5,0,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
assistant professor  history,Mangalayatan University,Aligarh,0-5 Yrs,HistoryLecturer ActivitiesTutoringComputer LiterateMentoringTime ManagementCoachingProblem Solving,Not disclosed,Education,0-5,0,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
management faculty,Avlon Shiksha Niketan,Siliguri,0-7 Yrs,management skillsprofessor activitiesadministrationgeneral managementacademicsteachingproblem solvingtraining,Not disclosed,Education,0-7,0,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
telugu educator,Pebble Creek Life School,Hyderabad,0-5 Yrs,LiteratureCurriculum developmentLinguisticsEducatorTeachingTeluguEducationDevelopment,Not disclosed,Education,0-5,0,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
civil / environment engineer,Silver Oak Education,Ahmedabad,0-1 Yrs,CivilChemicalEnvironmental auditEnvironmental monitoringEnvironmental engineeringEngineeringCivil engineeringEnvironment,Not disclosed,Education,0-1,0,1,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
field executive (car & bike driving),Algol Business Systems,Faridabad,1-6 Yrs,Bike drivingField BoyDelivery boyField ExecutiveCar drivingField WorkDeliveryDriving,1-2 Lacs PA,Education,1-6,1,6,1.0,2.0,True,1.5,3.0,2024-11-21,9.0,Entry,False,False
front desk executive| receptionist,Algol Business Systems,Faridabad,1-6 Yrs,Front DeskReceptionGuest RelationsFront OfficeReceptionist ActivitiesFront Office OperationsGuestOffice Operations,1-2.25 Lacs PA,Education,1-6,1,6,1.0,2.25,True,1.625,3.0,2024-11-21,9.0,Entry,False,False
front desk executive ( noida / delhi ),Tree9 Services,Noida,1-6 Yrs,Front DeskFront Desk ExecutiveFront OfficeReceptionist ActivitiesReceptionFront Office ManagementComputer OperatingTelephone Handling,2.75-3.75 Lacs PA,Education,1-6,1,6,2.75,3.75,True,3.25,3.0,2024-11-21,9.0,Entry,False,False
